loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,term_ 36 months,term_ 60 months
7200.0,10.65,234.53,66600.0,11.42,0.0,3.0,4.0,0.0,4629.0,51.4,13.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10500.0,7.51,326.67,70000.0,0.51,1.0,2.0,8.0,0.0,52.0,0.3,19.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28000.0,9.91,902.3,125000.0,15.95,0.0,0.0,14.0,0.0,66538.0,40.6,22.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2500.0,16.77,61.83,53700.0,0.56,0.0,0.0,3.0,0.0,367.0,61.2,14.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28000.0,18.64,720.81,72000.0,14.97,0.0,0.0,7.0,0.0,11477.0,83.8,29.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000.0,9.91,805.63,54000.0,20.0,0.0,0.0,5.0,0.0,9804.0,59.8,14.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,18.25,612.72,368000.0,0.09,1.0,0.0,8.0,0.0,3447.0,12.2,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35000.0,12.42,786.01,83660.0,22.43,0.0,0.0,21.0,0.0,19950.0,12.6,46.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000.0,6.62,184.23,18000.0,17.87,0.0,1.0,11.0,0.0,5941.0,17.7,18.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18000.0,7.51,560.0,115000.0,15.99,0.0,0.0,14.0,0.0,36036.0,54.8,38.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,12.69,271.14,79000.0,14.84,0.0,0.0,9.0,0.0,22849.0,61.9,25.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12600.0,13.49,289.86,36000.0,8.77,0.0,0.0,5.0,0.0,6802.0,86.1,16.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16800.0,20.3,447.91,127000.0,13.7,0.0,2.0,8.0,0.0,4355.0,87.1,15.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3600.0,12.69,120.77,80000.0,7.27,0.0,2.0,8.0,0.0,9631.0,96.3,25.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35000.0,14.27,819.3,62845.0,23.91,0.0,2.0,8.0,0.0,16442.0,51.7,43.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,17.27,874.93,128800.0,8.55,0.0,2.0,7.0,0.0,22696.0,46.5,24.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11.71,220.99,43992.0,10.83,0.0,0.0,3.0,0.0,46103.0,43.1,17.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2500.0,13.49,84.83,55000.0,15.99,0.0,2.0,6.0,0.0,3279.0,85.6,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6000.0,9.91,193.35,112000.0,24.92,0.0,2.0,15.0,0.0,17815.0,73.6,37.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,7.9,125.17,61000.0,15.05,0.0,2.0,15.0,0.0,2082.0,7.9,18.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,12.69,271.14,78000.0,12.42,0.0,5.0,9.0,0.0,9288.0,64.5,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5300.0,6.62,162.73,65000.0,2.99,0.0,0.0,5.0,0.0,7803.0,41.3,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12000.0,7.9,375.49,50000.0,16.8,0.0,0.0,6.0,0.0,12803.0,58.7,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3600.0,16.77,127.94,36000.0,20.6,0.0,2.0,5.0,0.0,11648.0,99.6,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28000.0,14.65,660.99,175000.0,8.43,0.0,2.0,10.0,0.0,45549.0,48.8,33.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,17.27,149.99,99996.0,2.18,0.0,0.0,2.0,0.0,6041.0,49.9,8.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9000.0,17.58,323.48,30000.0,7.56,3.0,0.0,4.0,1.0,1288.0,80.5,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,7.9,187.75,22356.0,4.62,0.0,0.0,4.0,0.0,2733.0,65.1,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7200.0,8.9,228.63,85000.0,24.48,0.0,1.0,15.0,0.0,26449.0,63.3,28.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7500.0,7.9,234.68,35000.0,11.79,0.0,0.0,2.0,0.0,349.0,14.0,15.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7125.0,7.51,221.67,33600.0,17.14,0.0,4.0,9.0,0.0,6299.0,32.3,16.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1800.0,7.51,56.0,52000.0,15.37,0.0,0.0,7.0,0.0,6401.0,58.7,15.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,14.65,566.56,60000.0,12.52,0.0,1.0,9.0,0.0,12951.0,65.7,33.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2100.0,6.03,63.92,64000.0,3.32,0.0,0.0,8.0,0.0,5975.0,48.2,34.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7800.0,6.62,239.49,50000.0,4.46,0.0,1.0,5.0,0.0,18272.0,69.7,11.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8000.0,9.91,257.8,90000.0,14.91,0.0,0.0,9.0,1.0,8652.0,68.1,21.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,12.69,564.87,73000.0,23.79,0.0,0.0,8.0,0.0,24494.0,43.4,27.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,8.9,381.04,80800.0,20.91,0.0,0.0,16.0,0.0,18252.0,55.5,26.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500.0,6.62,46.06,96000.0,4.88,0.0,0.0,5.0,0.0,0.0,0.0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5600.0,8.9,115.98,60000.0,16.38,0.0,0.0,13.0,0.0,21769.0,62.9,28.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10400.0,9.91,335.14,110888.0,7.03,0.0,1.0,15.0,0.0,16736.0,48.7,27.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6225.0,7.9,194.79,81000.0,24.3,0.0,0.0,8.0,0.0,17486.0,71.1,18.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,6.62,368.45,150000.0,4.38,0.0,2.0,14.0,0.0,6590.0,14.2,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28000.0,12.69,632.66,115000.0,6.66,0.0,0.0,6.0,0.0,6611.0,34.3,8.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21000.0,12.69,704.45,68666.0,17.84,0.0,0.0,7.0,0.0,47687.0,79.7,17.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5575.0,7.9,174.45,20485.0,10.08,0.0,2.0,6.0,1.0,6895.0,47.6,17.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,6.03,365.23,45000.0,11.55,0.0,0.0,8.0,0.0,21558.0,35.7,14.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17625.0,15.27,421.8,70000.0,14.59,0.0,1.0,8.0,0.0,27396.0,83.7,17.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,12.42,501.23,88000.0,11.99,1.0,0.0,19.0,0.0,24478.0,39.9,63.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,6.03,213.05,22800.0,28.42,0.0,3.0,8.0,0.0,20223.0,41.1,31.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,16.77,533.08,122000.0,19.78,0.0,0.0,7.0,0.0,44414.0,98.7,47.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9200.0,16.77,227.51,72000.0,6.27,0.0,0.0,7.0,0.0,1304.0,46.6,25.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,13.49,407.17,48000.0,1.63,0.0,1.0,3.0,0.0,3792.0,33.9,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6000.0,7.9,187.75,53000.0,16.42,1.0,0.0,7.0,0.0,660.0,20.6,21.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12800.0,8.9,406.45,38500.0,12.59,0.0,0.0,7.0,0.0,15607.0,59.3,33.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,8.9,254.03,150000.0,8.09,0.0,2.0,5.0,0.0,21823.0,74.7,22.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4450.0,19.42,116.47,26436.0,12.48,0.0,2.0,22.0,0.0,3424.0,77.8,38.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5400.0,8.9,171.47,50000.0,22.39,0.0,3.0,5.0,0.0,3502.0,66.1,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,11.71,396.92,50000.0,16.68,0.0,1.0,7.0,0.0,5759.0,80.0,27.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,6.03,91.31,80000.0,1.24,0.0,0.0,8.0,0.0,3302.0,8.7,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4800.0,7.9,150.2,55200.0,10.17,0.0,4.0,9.0,0.0,2245.0,8.8,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6500.0,15.96,228.4,50000.0,6.29,1.0,1.0,14.0,0.0,4255.0,10.9,19.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,6.62,307.04,100000.0,9.41,0.0,1.0,14.0,0.0,17385.0,20.0,47.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3600.0,10.65,117.27,76000.0,10.77,0.0,0.0,10.0,1.0,12052.0,56.1,40.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2000.0,11.71,66.16,40000.0,13.11,0.0,0.0,3.0,0.0,922.0,46.1,4.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,20.3,799.84,135000.0,16.36,0.0,1.0,11.0,0.0,13823.0,56.7,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23000.0,12.42,516.52,64000.0,20.74,0.0,1.0,12.0,0.0,8214.0,36.3,35.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,18.25,181.39,33600.0,4.36,0.0,0.0,4.0,0.0,3838.0,95.9,5.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23275.0,12.42,777.75,60000.0,19.84,0.0,0.0,14.0,0.0,24803.0,61.6,24.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,6.62,122.82,47000.0,27.93,0.0,1.0,8.0,0.0,62289.0,71.9,21.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8400.0,8.9,266.73,52000.0,8.98,0.0,1.0,5.0,0.0,5896.0,78.6,19.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15600.0,7.9,488.13,90000.0,16.35,0.0,0.0,14.0,0.0,15610.0,69.1,18.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28000.0,12.69,632.66,145000.0,13.99,0.0,0.0,15.0,0.0,66742.0,63.3,34.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11800.0,6.03,359.14,102500.0,19.43,0.0,0.0,14.0,0.0,30714.0,36.9,29.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4200.0,7.9,131.42,12000.0,12.5,0.0,1.0,6.0,0.0,4928.0,35.5,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,6.03,365.23,120155.0,8.28,0.0,0.0,11.0,0.0,0.0,0.0,44.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13000.0,11.71,429.99,83195.0,16.2,0.0,0.0,21.0,0.0,27852.0,58.8,33.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,19.42,314.07,42000.0,20.94,0.0,1.0,9.0,0.0,1494.0,20.2,22.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7200.0,7.9,225.29,37200.0,15.55,0.0,0.0,6.0,0.0,7087.0,59.1,16.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8600.0,10.65,185.49,63900.0,24.08,0.0,0.0,14.0,0.0,12904.0,37.0,29.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,6.62,368.45,100000.0,7.16,0.0,0.0,8.0,0.0,21152.0,39.5,18.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,14.27,205.86,45000.0,17.55,1.0,0.0,6.0,0.0,640.0,13.1,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,15.27,417.58,102000.0,4.18,2.0,2.0,11.0,0.0,7266.0,26.0,31.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35000.0,18.64,901.01,75000.0,13.82,0.0,0.0,4.0,0.0,35846.0,87.2,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,19.03,778.72,110000.0,10.81,0.0,2.0,14.0,0.0,30166.0,71.7,30.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10250.0,6.62,314.72,60000.0,22.1,0.0,0.0,8.0,0.0,13421.0,65.5,32.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,11.71,463.07,97000.0,16.26,0.0,0.0,17.0,1.0,12345.0,57.4,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24000.0,19.42,884.85,96000.0,23.66,0.0,0.0,15.0,0.0,33012.0,93.3,32.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,18.25,1269.73,130000.0,13.74,0.0,2.0,11.0,0.0,25297.0,62.5,21.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,19.91,925.54,73000.0,22.64,0.0,0.0,10.0,0.0,22669.0,85.5,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2000.0,13.49,67.87,45000.0,15.95,0.0,2.0,11.0,0.0,6525.0,51.7,15.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35000.0,11.71,773.44,155000.0,5.54,0.0,0.0,8.0,0.0,1556.0,5.8,22.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,9.91,322.25,26004.0,12.09,1.0,1.0,17.0,0.0,11013.0,32.2,36.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,12.42,167.08,130000.0,18.37,0.0,0.0,14.0,1.0,16757.0,90.1,34.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5200.0,7.9,162.71,64000.0,28.74,0.0,1.0,17.0,0.0,4427.0,22.8,34.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,6.62,368.45,72000.0,28.87,0.0,1.0,11.0,0.0,6408.0,23.6,29.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4000.0,17.58,143.77,40000.0,8.82,0.0,2.0,6.0,0.0,2876.0,95.9,21.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1500.0,7.51,46.67,30000.0,19.24,0.0,0.0,14.0,0.0,6962.0,27.6,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12000.0,8.9,248.52,75000.0,1.63,0.0,0.0,8.0,0.0,4279.0,19.9,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5000.0,10.65,162.87,150000.0,6.44,0.0,1.0,5.0,0.0,4346.0,74.9,13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6000.0,9.91,193.35,60000.0,10.86,0.0,0.0,5.0,0.0,5369.0,88.0,9.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4200.0,8.9,133.37,34400.0,6.17,0.0,0.0,2.0,0.0,808.0,80.8,16.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,12.42,300.74,60000.0,14.44,2.0,1.0,8.0,0.0,10397.0,29.6,23.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,8.9,190.52,76000.0,23.35,0.0,1.0,9.0,0.0,21988.0,76.6,38.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10500.0,6.62,322.39,57600.0,20.19,0.0,3.0,8.0,0.0,18239.0,59.0,18.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3875.0,19.03,100.59,75000.0,14.86,0.0,3.0,6.0,1.0,2411.0,86.1,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4800.0,7.51,149.34,49200.0,5.0,0.0,0.0,4.0,0.0,9620.0,42.2,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11000.0,12.42,367.57,63000.0,8.7,0.0,0.0,6.0,0.0,13051.0,77.7,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,16.29,282.41,68000.0,13.8,0.0,2.0,12.0,0.0,5102.0,47.7,14.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,10.65,390.88,86000.0,9.78,1.0,0.0,18.0,0.0,10579.0,31.9,36.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,22.35,834.55,116000.0,22.41,0.0,0.0,15.0,0.0,41707.0,77.0,30.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,6.03,152.18,54590.0,5.96,0.0,0.0,16.0,0.0,2034.0,3.5,21.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9600.0,6.03,292.19,28000.0,15.04,0.0,0.0,6.0,0.0,4540.0,46.8,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33000.0,18.64,849.52,66000.0,19.67,0.0,0.0,9.0,0.0,13018.0,49.1,27.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7125.0,6.62,218.77,74004.0,21.94,0.0,2.0,8.0,0.0,32555.0,47.1,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8400.0,7.51,261.34,240000.0,5.72,1.0,1.0,12.0,0.0,34595.0,31.2,28.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35000.0,11.71,773.44,80000.0,7.29,0.0,0.0,5.0,0.0,15131.0,57.8,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19000.0,8.9,603.32,78000.0,3.22,0.0,2.0,5.0,0.0,417.0,0.9,13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8000.0,15.96,281.1,83200.0,16.37,0.0,1.0,10.0,1.0,5798.0,78.4,20.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,12.69,451.9,109000.0,6.14,0.0,1.0,19.0,0.0,6300.0,10.3,33.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,12.42,501.23,32000.0,12.71,0.0,0.0,14.0,0.0,10744.0,45.9,30.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,14.27,343.09,50000.0,14.74,1.0,0.0,9.0,0.0,7001.0,83.3,13.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25200.0,13.49,579.72,50000.0,4.58,0.0,3.0,6.0,0.0,13177.0,44.7,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9000.0,10.65,293.16,104000.0,16.1,0.0,1.0,7.0,0.0,37691.0,84.7,16.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13275.0,17.58,477.14,54000.0,9.78,0.0,0.0,10.0,0.0,13277.0,87.3,17.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500.0,6.03,167.4,65004.0,22.52,0.0,0.0,9.0,0.0,68859.0,41.7,18.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10000.0,7.51,311.11,80000.0,12.1,0.0,1.0,17.0,0.0,8494.0,33.7,31.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6500.0,6.03,197.84,42000.0,14.69,0.0,0.0,16.0,0.0,3213.0,5.9,46.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2400.0,16.29,84.73,21600.0,7.33,0.0,0.0,4.0,0.0,3698.0,86.0,6.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1000.0,16.29,35.31,32000.0,19.95,1.0,0.0,4.0,0.0,0.0,0.0,31.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,6.03,152.18,63000.0,7.81,0.0,0.0,6.0,0.0,271.0,1.1,16.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3800.0,10.65,123.78,45000.0,13.6,0.0,1.0,17.0,0.0,4309.0,22.9,23.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,11.71,330.76,60000.0,18.06,0.0,0.0,13.0,0.0,24015.0,42.8,44.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1500.0,16.29,52.96,45996.0,24.63,3.0,0.0,3.0,0.0,0.0,41.85,16.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4800.0,7.51,149.34,45000.0,17.31,0.0,0.0,9.0,0.0,987.0,27.4,23.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2000.0,7.9,62.59,61000.0,13.22,1.0,0.0,7.0,0.0,2279.0,24.5,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,10.65,651.47,85900.0,14.29,1.0,0.0,12.0,0.0,17607.0,61.1,38.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14500.0,17.27,362.48,98850.0,9.91,1.0,0.0,14.0,0.0,27430.0,70.0,27.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
